time,seconds_elapsed,z,y,x
1783174159984431000,0.08343115234375,0.04287584965229034,0.014010713417863007,-0.03840417043121997
1783174159994500000,0.0935,-0.020270634612441062,0.020989818015752823,-0.04716383830294944
1783174160004568000,0.103568115234375,-0.06965045933127403,0.03629550314759836,-0.033075620935775804
1783174160014637300,0.11363720703125,-0.004556932651996613,0.02489510237558279,0.0020171299569701658
1783174160024706000,0.1237060546875,0.024473346999287604,0.006729506901127751,-0.00008969357108144321
1783174160034774000,0.13377392578125,-0.009494973576068877,-0.01858133210191736,-0.004891908789737499
1783174160044843300,0.14384326171875,-0.039272272202372546,-0.01286447284205351,0.009637329772382509
1783174160054911200,0.1539111328125,-0.02954641247987747,-0.036301825573819224,0.0493866289189551
1783174160064980000,0.16397998046875,-0.0033598318219184875,-0.03544035903943004,0.03413005732557503
1783174160075049200,0.17404931640625,-0.005605564922094345,-0.06451773608531802,0.0304828759126598
1783174160085117200,0.1841171875,-0.018325930285453797,-0.046480148621415716,0.03279957362350542
1783174160095185700,0.194185546875,-0.0561842440366745,-0.04667026436603628,0.040322662604716605
1783174160105254700,0.204254638671875,-0.02116962927877903,-0.02351807383475825,0.0492359410024248
1783174160115323000,0.214322998046875,0.012498831567168234,-0.02230170204862952,0.030913935690128708
1783174160125391600,0.2243916015625,-0.0036620296388864514,-0.029649802072404415,0.01481051974275615
1783174160135460900,0.2344609375,-0.04645838431417942,-0.0011322873989818617,0.02362210274810204
1783174160145528800,0.24452880859375,-0.016231003832817077,-0.0072734090860583816,0.003013229178465553
1783174160155597600,0.25459765625,0.01699029776751995,0.00157950601009652,-0.002460130477749044
1783174160165665800,0.264665771484375,0.004422492617368698,0.00924839210358914,0.0037104573345292007
1783174160175734800,0.27473486328125,-0.020714871248602867,0.008125406822492368,-0.01717717580886092
1783174160185803800,0.2848037109375,-0.03343231400251388,0.009378372875519563,-0.02297442966144299
1783174160195871700,0.294871826171875,-0.009639350482821465,0.0003379130177432671,-0.014043891884968615
1783174160205940700,0.304940673828125,0.013256371936202048,0.008821707107138354,-0.03038380858551245
1783174160216009700,0.315009765625,-0.012929624199867248,0.011353565955604427,-0.030091949499468317
1783174160226077700,0.32507763671875,-0.03417816393375397,-0.007433885460952297,-0.01616993157014367
1783174160236146700,0.335146728515625,-0.020710195073485375,0.0018590239210869186,-0.003739693703812372
1783174160246216000,0.3452158203125,-0.014724106401205061,-0.012734651900327298,-0.0037401306681742424
1783174160256283600,0.35528369140625,-0.0035018706411123275,-0.006355266761255916,0.007378845646843547
1783174160266352600,0.3653525390625,-0.019812953972816467,-0.02274653918970143,0.012688044271135004
1783174160276420900,0.3754208984375,-0.019364041161537168,-0.0488658016489353,0.04760953624383546
1783174160286489600,0.385489501953125,-0.011284195080399512,-0.028655731267447117,0.03504930019549792
1783174160296558800,0.395558837890625,-0.007543839508295059,-0.02581093401229009,0.04292751590744592
1783174160306626800,0.405626708984375,-0.003952537018060684,-0.03412178725415142,0.04134837522353045
1783174160316695800,0.41569580078125,-0.032683541461825366,-0.025784947904373984,0.04729550642517861
1783174160326764800,0.425764892578125,-0.01667231785953045,-0.037059135330701244,0.03107325672097504
1783174160336832800,0.435832763671875,0.0018821604847908018,-0.018933143497561103,0.0012552787389999139
1783174160346901800,0.44590185546875,-0.01622340504825115,-0.005308545603742823,0.009214883701276266
1783174160356969700,0.4559697265625,-0.006195932030677795,-0.01011566275767982,0.000035956087725935504
1783174160367038700,0.466038818359375,-0.01667056429386139,0.006653879815072286,-0.013864457364566624
1783174160377108000,0.47610791015625,-0.026696283745765683,0.007867502521688583,-0.010878382766974391
1783174160387175700,0.48617578125,-0.00694295100569725,-0.0020414723824826067,-0.02430125325183617
1783174160397244700,0.49624462890625,-0.010384031370282173,0.005624009327660315,-0.03054012252523098
1783174160407314000,0.50631396484375,-0.025346622702479362,0.010798875231889542,-0.010620322060899343
1783174160417382000,0.5163818359375,-0.014571546187996864,0.005208674558997154,-0.014835111902962671
1783174160427450600,0.52645068359375,-0.00783785401880741,-0.006325195849977899,-0.0010213219261280754
1783174160437520000,0.536519775390625,-0.008286182308197021,0.014142513970832805,0.00726349390517571
1783174160447587800,0.546587890625,-0.022501754665374754,-0.0058937524800188835,0.010372493912826757
1783174160457656800,0.55665673828125,-0.023249358162283896,-0.002454813840170391,0.02092276011193171
1783174160467724800,0.566724853515625,-0.022799860829114914,-0.010952883050090166,0.008132084870917605
1783174160477793800,0.576793701171875,-0.022052257332205772,-0.01471513307688292,0.015788365498697384
1783174160487862800,0.58686279296875,-0.021903788772225378,-0.016432935596106108,0.021409267270530108
1783174160497930800,0.5969306640625,-0.012477204257249831,-0.0387909366925247,0.031912146097375076
1783174160507999700,0.606999755859375,-0.018013211074471472,-0.022317130229913162,0.04059159747289959
1783174160518068700,0.61706884765625,-0.024597850161790846,-0.02140772148412652,0.008256776975555113
1783174160528136700,0.62713671875,-0.012926117068529128,-0.034846852408978155,-0.004161912016877613
1783174160538206000,0.6372060546875,-0.012926701590418815,-0.002391655793332029,0.028101047393598127
1783174160548274700,0.647274658203125,-0.021755320212244987,0.0015497364929178729,0.005613138019663165
1783174160558342700,0.6573427734375,-0.020556465816497803,-0.0028577046857913954,-0.013201485102431614
