time,seconds_elapsed,z,y,x
1783170463651892200,0.067892333984375,0.10397739708423615,-0.12832990288734436,0.13935525715351105
1783170463661961200,0.077961181640625,0.11638985574245453,-0.11481063067913055,0.1486654132604599
1783170463672031200,0.08803125,0.12757502496242523,-0.07965544611215591,0.13969223201274872
1783170463682101200,0.098101318359375,0.13539832830429077,-0.07291871309280396,0.1569921225309372
1783170463692170200,0.108170166015625,0.15106353163719177,-0.08068488538265228,0.2527175843715668
1783170463702240300,0.118240234375,0.17954498529434204,-0.11426974833011627,0.361937016248703
1783170463712310300,0.128310302734375,0.22245290875434875,-0.18791653215885162,0.4303370416164398
1783170463722379300,0.138379150390625,0.27393633127212524,-0.2555570900440216,0.45088574290275574
1783170463732449300,0.14844921875,0.3007299602031708,-0.29810962080955505,0.4260280132293701
1783170463742519000,0.15851904296875,0.2349245846271515,-0.2853701412677765,0.326138436794281
1783170463752588300,0.16858837890625,0.2925322353839874,-0.2205132246017456,0.24304455518722534
1783170463762658300,0.178658203125,0.4146392345428467,-0.17565228044986725,0.15797759592533112
1783170463772728300,0.188728271484375,0.53162682056427,-0.14750239253044128,0.05699317529797554
1783170463782797300,0.19879736328125,0.6515143513679504,-0.18969273567199707,-0.029329728335142136
1783170463792867000,0.2088671875,0.7946439981460571,-0.3446800410747528,-0.046088896691799164
1783170463802937300,0.218937255859375,0.9377220273017883,-0.5988388061523438,-0.04593363404273987
1783170463813006000,0.229006103515625,0.9917483925819397,-0.7892126441001892,-0.09827887266874313
1783170463823076400,0.239076416015625,0.9795636534690857,-0.8521887063980103,-0.14811301231384277
1783170463833146400,0.249146484375,0.9845460057258606,-0.9025598168373108,-0.20416542887687683
1783170463843215000,0.259215087890625,0.9972471594810486,-0.9662945866584778,-0.270988404750824
1783170463853285400,0.269285400390625,1.0072654485702515,-1.0327556133270264,-0.34561362862586975
1783170463863355100,0.279355224609375,0.9848701357841492,-1.052882194519043,-0.40216854214668274
1783170463873424400,0.28942431640625,0.9403197169303894,-1.0238312482833862,-0.4282003343105316
1783170463883494100,0.299494140625,0.8951261639595032,-1.000383973121643,-0.4208100438117981
1783170463893564200,0.309564208984375,0.8223269581794739,-0.993237316608429,-0.3604321777820587
1783170463903633400,0.31963330078125,0.735799252986908,-1.0133321285247803,-0.27599000930786133
1783170463913703200,0.329703125,0.6331771016120911,-1.0662575960159302,-0.18074747920036316
1783170463923772400,0.3397724609375,0.5195882320404053,-1.105850338935852,-0.08001954108476639
1783170463933842200,0.34984228515625,0.4387839734554291,-1.148753046989441,0.013760572299361229
1783170463943912200,0.359912109375,0.4456101953983307,-1.2257860898971558,0.12852443754673004
1783170463953982500,0.369982421875,0.4766843914985657,-1.2390875816345215,0.2630188763141632
1783170463964051200,0.38005126953125,0.4483107924461365,-1.115344762802124,0.34893831610679626
