time,seconds_elapsed,z,y,x
1783174328570792000,0.0817919921875,-0.16700258005857466,0.7367682146400213,-0.4131794537927955
1783174328580860000,0.09185986328125,-0.1617763698428869,0.7765098579198122,-0.46043863309584554
1783174328590929200,0.10192919921875,-0.04384264885783195,0.8626444190621375,-0.5331075999980792
1783174328600998000,0.111997802734375,0.2434483986184001,0.8484960667222737,-0.5459655472012236
1783174328611065900,0.12206591796875,0.4492676160663366,0.7856330755740404,-0.3820929357314482
1783174328621135000,0.132135009765625,0.4167980096161365,0.7260474986612796,-0.2812448261145502
1783174328631202800,0.142202880859375,0.035660511445999146,0.6886088716268539,-0.46470103978067634
1783174328641271800,0.152271728515625,-0.2551931969478726,0.8314210132807492,-0.5844648257371038
1783174328651340000,0.162340087890625,-0.29330636224299667,0.8673995046347379,-0.5377260170463473
1783174328661409000,0.172408935546875,-0.27659312785118817,0.858538737308979,-0.4970213374206796
1783174328671478000,0.18247802734375,-0.13796616292744873,0.8455418930917977,-0.5191464773260057
1783174328681546000,0.1925458984375,-0.08054010213613509,0.7314210083931684,-0.5965414863694459
1783174328691615000,0.202614990234375,-0.2300514491677284,0.5680237593501806,-0.8740640040252358
1783174328701683000,0.212682861328125,-0.4555526876851916,0.478793570280075,-1.143873097759485
1783174328711752000,0.222751953125,-0.23576076672524213,0.371520359519124,-1.1700124052096157
1783174328721820000,0.23281982421875,-0.1240799686551094,0.22018121253848075,-1.0481778043285013
1783174328731889000,0.242888916015625,-0.3814502173811197,-0.02656827345192432,-0.9125734751615673
1783174328741958000,0.2529580078125,-0.7528101256415247,-0.18480594777464865,-0.8927179241560399
1783174328752025900,0.26302587890625,-0.8444570204645395,-0.34609482636153693,-0.6646640054810792
1783174328762094800,0.2730947265625,-0.6141857910662889,-0.5038882640480995,-0.42623380035087466
1783174328772162800,0.283162841796875,-0.35544016233384607,-0.5244686952620744,-0.34803430652413514
1783174328782232000,0.293232177734375,0.04451894068419933,-0.4622504317581653,-0.29035598800480367
1783174328792301000,0.303301025390625,0.1966506993472576,-0.4630220006525516,-0.26569427882656454
1783174328802368800,0.31336865234375,0.13811346244364975,-0.46347383607327935,-0.2994259776344523
1783174328812438000,0.32343798828125,-0.039111820943653584,-0.3664619070857763,-0.4186895955163985
1783174328822506000,0.333506103515625,-0.27031390145123,-0.1881207714110613,-0.33741368991900234
1783174328832574700,0.34357470703125,-0.24827859525382517,-0.024225509718060492,-0.08872994793038814
1783174328842643000,0.353642822265625,0.0001309329032897949,0.1435866331577301,0.06591591244544834
1783174328852712000,0.3637119140625,0.24884908861815927,0.15146189657747744,0.38873942454122007
1783174328862781000,0.373781005859375,-0.04064326829463243,0.19692659367918966,0.5097123305590823
1783174328872849000,0.383848876953125,-0.4146586594998836,0.4363409144759178,0.2559102043771185
1783174328882918000,0.39391796875,-0.4732008648395538,0.4536170434474945,0.05126098055662587
1783174328892986000,0.403986083984375,-0.3885749546945095,0.1741770017325878,0.030655816760193556
1783174328903054800,0.414054931640625,-0.3447062946125865,-0.2899702035576105,0.019734299246035515
1783174328913122800,0.424122802734375,-0.26537030756920577,-0.5558452457785606,-0.10086140748988837
1783174328923192000,0.434192138671875,-0.2563438282877207,-0.4534077846109867,-0.22938334064781665
1783174328933260800,0.4442607421875,-0.2453773208543658,-0.10277940647304057,-0.29023961334982884
1783174328943328800,0.454328857421875,-0.08392302257269621,0.13308277480006217,-0.23069425884960218
1783174328953398000,0.46439794921875,0.1560603302836418,0.1399345403909683,-0.08297702869316563
1783174328963466000,0.474466064453125,0.10645312654972076,0.011771101814508437,-0.12926191047080793
1783174328973535000,0.484534912109375,-0.14632102655768395,-0.1445060860902071,-0.32708562651965767
1783174328983603000,0.49460302734375,-0.048347851322591305,-0.2040922475248575,-0.3196153271716088
1783174328993672000,0.504671875,0.19775193858742712,-0.180237909206748,-0.20515730120679362
1783174329003741000,0.514740966796875,0.5064566532313823,-0.1418219615727663,-0.06573616283121518
1783174329013809000,0.524808837890625,0.6206883048281073,-0.12016893269121647,-0.05194103067608084
1783174329023878000,0.5348779296875,0.45441900748014447,-0.08970423632264136,-0.15639286843994632
1783174329033946000,0.544946044921875,0.10381430247873068,-0.08427987318634986,-0.34251473938506094
1783174329044014800,0.555014892578125,-0.23406565324515102,-0.22151450696885586,-0.41181886949669566
1783174329054084000,0.565083984375,-0.15684914257377386,-0.44598903278708457,-0.18126180889438837
1783174329064152000,0.575152099609375,0.21022212858200073,-0.48560383481681346,-0.020289133816934188
1783174329074220800,0.585220703125,0.7082184119820595,-0.5139683440357447,-0.09299423604505136
1783174329084288800,0.595288818359375,0.8972998451188207,-0.5635270324528217,-0.19581169123984873
1783174329094358000,0.60535791015625,0.6629618046730756,-0.48606911424100396,-0.09558482792698778
1783174329104426000,0.615426025390625,0.2545814947903156,-0.3074696198910475,-0.04590040337154642
1783174329114495000,0.625494873046875,-0.0037339258313179016,-0.08276537697017192,-0.2567859642983414
