time,seconds_elapsed,z,y,x
1783170014085176600,0.074176513671875,-0.08399025350809097,-0.12096115946769714,0.0644160658121109
1783170014095246300,0.084246337890625,-0.05899941548705101,-0.11909854412078857,0.029318800196051598
1783170014105315300,0.0943154296875,-0.0242488831281662,-0.12713555991649628,0.013344788923859596
1783170014115385300,0.10438525390625,0.027895012870430946,-0.13589097559452057,0.010332753881812096
1783170014125455400,0.114455322265625,0.0873166024684906,-0.15700918436050415,0.0008498879615217447
1783170014135525400,0.124525390625,0.1504010260105133,-0.18551592528820038,-0.006085782311856747
1783170014145595400,0.134595458984375,0.18944160640239716,-0.2141740620136261,0.03374285250902176
1783170014155665400,0.14466552734375,0.19478070735931396,-0.234541118144989,0.08979439735412598
1783170014165734400,0.154734375,0.18020224571228027,-0.21397525072097778,0.13685405254364014
1783170014175804400,0.164804443359375,0.16548055410385132,-0.15622752904891968,0.14678843319416046
1783170014185874400,0.17487451171875,0.14869500696659088,-0.09569855034351349,0.1310034692287445
1783170014195944200,0.184944091796875,0.11069303005933762,-0.06098530814051628,0.08632681518793106
1783170014206014500,0.195014404296875,0.062181953340768814,-0.053604356944561005,0.03770441561937332
1783170014216084200,0.205084228515625,0.024324052035808563,-0.05224694311618805,0.004968571942299604
1783170014226153500,0.215153564453125,-0.0012924347538501024,-0.06522665172815323,-0.03182641789317131
1783170014236223500,0.225223388671875,-0.016703082248568535,-0.0854906439781189,-0.08345632255077362
1783170014246293200,0.235293212890625,-0.013017487712204456,-0.07882462441921234,-0.14013265073299408
1783170014256363300,0.24536328125,0.0018485437612980604,-0.06865561008453369,-0.18600372970104218
1783170014266433300,0.255433349609375,0.01787879876792431,-0.043524689972400665,-0.19761544466018677
1783170014276503300,0.26550341796875,0.02148951217532158,-0.011644786223769188,-0.17017289996147156
1783170014286572500,0.275572509765625,0.015562085434794426,0.012870276346802711,-0.13673900067806244
1783170014296642300,0.285642333984375,0.00481516495347023,0.03246528282761574,-0.10006167739629745
1783170014306712300,0.29571240234375,0.0027212982531636953,0.045174285769462585,-0.0707225650548935
1783170014316782600,0.305782470703125,0.01290016621351242,0.052079059183597565,-0.04525395855307579
1783170014326852400,0.315852294921875,0.02277500182390213,0.060947924852371216,-0.020226076245307922
1783170014336922400,0.32592236328125,0.03166250139474869,0.07612980902194977,-0.011887187138199806
1783170014346991400,0.335991455078125,0.039649900048971176,0.07839415967464447,-0.01578604429960251
1783170014357061400,0.346061279296875,0.04239401966333389,0.07942666113376617,-0.02403705008327961
1783170014367131400,0.35613134765625,0.03382290154695511,0.08979648351669312,-0.04218835383653641
1783170014377201400,0.366201416015625,0.008213948458433151,0.09417977929115295,-0.07059390097856522
1783170014387271400,0.376271484375,-0.00780393835157156,0.1104532927274704,-0.11047884076833725
1783170014397341200,0.386341064453125,-0.02161136269569397,0.11546775698661804,-0.15774010121822357
1783170014407410400,0.396410400390625,-0.029453763738274574,0.11376067250967026,-0.20087721943855286
1783170014417480400,0.40648046875,-0.03317979350686073,0.10440871864557266,-0.2200237512588501
1783170014427550200,0.41655029296875,-0.023408664390444756,0.09132500737905502,-0.20033569633960724
1783170014437620500,0.426620361328125,-0.016483379527926445,0.08359810709953308,-0.13944146037101746
1783170014447690200,0.436690185546875,0.0022187507711350918,0.0738939419388771,-0.06763239204883575
1783170014457759500,0.446759521484375,0.036563675850629807,0.07733181864023209,0.0023091391194611788
1783170014467829500,0.45682958984375,0.07853322476148605,0.0880059078335762,0.03571487218141556
1783170014477899300,0.466899169921875,0.11938531696796417,0.09895656257867813,0.03874901309609413
1783170014487969300,0.47696923828125,0.14686614274978638,0.11739855259656906,0.012398035265505314
1783170014498039300,0.487039306640625,0.16901245713233948,0.11496255546808243,-0.03535856679081917
1783170014508109300,0.497109375,0.18121404945850372,0.10941186547279358,-0.07045817375183105
1783170014518178600,0.507178466796875,0.17648987472057343,0.10737108439207077,-0.07564787566661835
1783170014528248300,0.517248291015625,0.17349444329738617,0.11484724283218384,-0.06268294155597687
1783170014538318300,0.527318359375,0.1754971444606781,0.11837060749530792,-0.03475570306181908
1783170014548388400,0.537388427734375,0.19479823112487793,0.11515723168849945,0.000003894325345754623
1783170014558458400,0.547458251953125,0.2080056369304657,0.13612669706344604,0.052794668823480606
1783170014568528400,0.5575283203125,0.20349733531475067,0.1223636195063591,0.07835284620523453
